timestamp,campaignName,location,url,source,image
29-12-2024 03:01:14 PM,vé xe rẻ,Da Nang,https://vexere.com/?utm_source=adpia&clickid=QTEwMDEzMDQ3N3wyODgwMjM5NTAwMDAwMHw5OTk5fDN8MDoyMS4xODQuMjkuNjU6&post_back=1&aid=177&gad_source=1,adpia,https://storage.dev.masoffer.tech/dev-sem-check/ve-xe-re-20241229150114.webp
29-12-2024 03:01:59 PM,vé xe rẻ,Cần Thơ,https://vexere.com/?utm_source=adpia&clickid=QTEwMDEzMDQ3N3wyODgwMjM5NTAwMDAwMHw5OTk5fDN8MDoyMS4xODQuMjkuNjU6&post_back=1&aid=177&gad_source=1,adpia,https://storage.dev.masoffer.tech/dev-sem-check/ve-xe-re-20241229150159.webp
29-12-2024 05:01:01 PM,vé xe rẻ,Da Nang,https://vexere.com/?utm_source=adpia&clickid=QTEwMDEzMDQ3N3wyODgwMjM5NTAwMDAwMHw5OTk5fDN8MDoyMS4xODQuMjkuNjU6&post_back=1&aid=177&gad_source=1,adpia,https://storage.dev.masoffer.tech/dev-sem-check/ve-xe-re-20241229170101.webp
29-12-2024 05:01:01 PM,vé xe rẻ,Hai Phong,https://vexere.com/?utm_source=adpia&clickid=QTEwMDEzMDQ3N3wyODgwMjM5NTAwMDAwMHw5OTk5fDN8MDoyMS4xODQuMjkuNjU6&post_back=1&aid=177&gad_source=1,adpia,https://storage.dev.masoffer.tech/dev-sem-check/ve-xe-re-20241229170101.webp
29-12-2024 05:02:03 PM,vé xe rẻ,Cà Mau,https://vexere.com/?utm_source=adpia&clickid=QTEwMDEzMDQ3N3wyODgwMjM5NTAwMDAwMHw5OTk5fDN8MDoyMS4xODQuMjkuNjU6&post_back=1&aid=177&gad_source=1,adpia,https://storage.dev.masoffer.tech/dev-sem-check/ve-xe-re-20241229170203.webp
29-12-2024 05:01:17 PM,fptshop,Quảng Ninh,https://fptshop.com.vn/?utm_source=masoffer&traffic_id=672e2796d2ed7e0001290915&gad_source=1,masoffer,https://storage.dev.masoffer.tech/dev-sem-check/fptshop-20241229170117.webp
